6.60057,9.77896
6.57067,9.77516
6.541,9.76987
6.51162,9.76309
6.48263,9.75484
6.42607,9.73403
6.39864,9.72152
6.37188,9.70766
6.34584,9.69246
6.29623,9.65825
6.27277,9.63931
6.25029,9.61923
6.22885,9.59804
6.1893,9.55257
6.17128,9.5284
6.1545,9.50335
6.139,9.4775
6.11199,9.42362
6.10055,9.39574
6.09052,9.36731
6.08194,9.33841
6.06917,9.27951
6.06502,9.24966
6.06237,9.21963
6.06123,9.18951
6.06351,9.12928
6.06691,9.09933
6.07181,9.06958
6.0782,9.04013
6.09537,8.98235
6.1061,8.95419
6.11824,8.9266
6.13175,8.89965
6.16274,8.84796
6.18015,8.82335
6.19877,8.79964
6.21855,8.7769
6.26142,8.73453
6.28439,8.71502
6.30832,8.69668
6.33313,8.67957
6.38519,8.64919
6.41229,8.636
6.44002,8.62418
6.46831,8.61378
6.52628,8.59729
6.55582,8.59125
6.58561,8.5867
6.6156,8.58365
6.67585,8.58209
6.70596,8.58358
6.71348,8.58414
6.72097,8.58489
6.7359,8.58696
6.74332,8.58827
6.75071,8.58977
6.75805,8.59145
6.77261,8.59537
6.77981,8.5976
6.78694,8.60001
6.79402,8.6026
6.80797,8.60831
6.81483,8.61143
6.82161,8.61472
6.82831,8.61817
6.84143,8.62559
6.84785,8.62954
6.85416,8.63365
6.86037,8.63792
6.87246,8.64691
6.87834,8.65164
6.88409,8.65651
6.88972,8.66152
6.90058,8.67196
6.90582,8.67738
6.91091,8.68293
6.91587,8.68861
6.92534,8.70033
6.92986,8.70637
6.93422,8.71251
6.93842,8.71877
6.94635,8.73158
6.95007,8.73813
6.95363,8.74478
6.95702,8.75151
6.96328,8.76522
6.96615,8.77219
6.96885,8.77922
6.97137,8.78633
6.97586,8.80071
6.97784,8.80798
6.97963,8.8153
6.98124,8.82266
6.9839,8.8375
6.98495,8.84496
6.98581,8.85245
6.98649,8.85995
6.98727,8.875
6.98737,8.88254
6.98729,8.89007
6.98702,8.89761
6.98656,8.90513
6.99134,8.90549
6.99613,8.90584
7.0057,8.90656
7.01049,8.90692
7.01528,8.90727
7.02006,8.90763
7.02964,8.90835
7.03442,8.9087
7.03921,8.90906
7.044,8.90942
